Site,scode,rep,year,seasn,occasion,spid,species,indiv
8,s8,8c,2009,J,J09,33,Carebara sp. 1,5
8,s8,8c,2009,J,J09,37,Crematogaster natalensis,7
8,s8,8c,2009,J,J09,45,Lepisiota sp. 1,8
8,s8,8c,2009,J,J09,55,Lepisiota un05,1
8,s8,8c,2009,J,J09,58,Meranoplus peringueyi,40
8,s8,8c,2009,J,J09,70,Monomorium taedium,68
8,s8,8c,2009,J,J09,78,Paratrechina sp. 1,11
8,s8,8c,2009,J,J09,85,Pheidole un01,12
8,s8,8c,2009,J,J09,87,Plagiolepis un01,5
8,s8,8c,2009,J,J09,94,Solenopsis sp. 2,29
8,s8,8c,2009,J,J09,101,Tetramorium bothae,13
8,s8,8d,2009,J,J09,27,Camponotus sp. 3,2
8,s8,8d,2009,J,J09,41,Crematogaster un04,9
8,s8,8d,2009,J,J09,45,Lepisiota sp. 1,6
8,s8,8d,2009,J,J09,70,Monomorium taedium,1
8,s8,8d,2009,J,J09,73,Myrmicaria sp. 1,42
8,s8,8d,2009,J,J09,75,Pachycondyla peringueyi,1
8,s8,8d,2009,J,J09,78,Paratrechina sp. 1,17
8,s8,8d,2009,J,J09,82,Pheidole sp. 1,50
8,s8,8d,2009,J,J09,87,Plagiolepis un01,1
8,s8,8d,2009,J,J09,94,Solenopsis sp. 2,1
8,s8,8d,2009,J,J09,100,Technomyrmex un01,1
8,s8,8d,2009,J,J09,101,Tetramorium bothae,4
1,s1,1a,2010,J,J10,26,Camponotus sp. 1,1
1,s1,1a,2010,J,J10,38,Crematogaster sp. 6,1
1,s1,1a,2010,J,J10,62,Monomorium sp. 1,29
1,s1,1a,2010,J,J10,125,Tetramorium un12,1
1,s1,1b,2010,J,J10,38,Crematogaster sp. 6,1
1,s1,1b,2010,J,J10,62,Monomorium sp. 1,20
1,s1,1c,2010,J,J10,26,Camponotus sp. 1,11
1,s1,1c,2010,J,J10,38,Crematogaster sp. 6,1
1,s1,1c,2010,J,J10,62,Monomorium sp. 1,1
1,s1,1c,2010,J,J10,125,Tetramorium un12,65
1,s1,1d,2010,J,J10,26,Camponotus sp. 1,4
1,s1,1d,2010,J,J10,62,Monomorium sp. 1,40
1,s1,1d,2010,J,J10,125,Tetramorium un12,71
2,s2,2a,2010,J,J10,30,Camponotus un01,4
2,s2,2a,2010,J,J10,66,Monomorium sp. 3,467
2,s2,2a,2010,J,J10,94,Solenopsis sp. 2,7
2,s2,2a,2010,J,J10,117,Tetramorium sp. 30,7
2,s2,2b,2010,J,J10,140,Camponotus irredux,8
2,s2,2b,2010,J,J10,33,Carebara sp. 1,1
2,s2,2b,2010,J,J10,37,Crematogaster natalensis,2
2,s2,2b,2010,J,J10,45,Lepisiota sp. 1,1
2,s2,2b,2010,J,J10,56,Leptogenys intermedia,1
2,s2,2b,2010,J,J10,62,Monomorium sp. 1,8
2,s2,2b,2010,J,J10,73,Myrmicaria sp. 1,3
2,s2,2b,2010,J,J10,75,Pachycondyla peringueyi,22
2,s2,2b,2010,J,J10,94,Solenopsis sp. 2,3
2,s2,2b,2010,J,J10,103,Tetramorium fridgidum,1
2,s2,2c,2010,J,J10,26,Camponotus sp. 1,26
2,s2,2c,2010,J,J10,62,Monomorium sp. 1,5
2,s2,2c,2010,J,J10,83,Pheidole sp. 4,1
2,s2,2c,2010,J,J10,111,Tetramorium sp. 10,4
2,s2,2d,2010,J,J10,26,Camponotus sp. 1,124
2,s2,2d,2010,J,J10,125,Tetramorium un12,27
2,s2,2d,2010,J,J10,44,Hypoponera sp. 1,3
2,s2,2d,2010,J,J10,117,Tetramorium sp. 30,25
3,s3,3a,2010,J,J10,31,Camponotus un10,2
3,s3,3a,2010,J,J10,56,Leptogenys intermedia,1
3,s3,3a,2010,J,J10,71,Monomorium un01,10
3,s3,3a,2010,J,J10,76,Pachycondyla pumicosa,1
3,s3,3a,2010,J,J10,83,Pheidole sp. 4,26
3,s3,3a,2010,J,J10,86,Plagiolepis sp. 1,1
3,s3,3a,2010,J,J10,94,Solenopsis sp. 2,6
3,s3,3a,2010,J,J10,135,Streblognathus peetersi,4
3,s3,3a,2010,J,J10,103,Tetramorium fridgidum,5
3,s3,3b,2010,J,J10,31,Camponotus un10,3
3,s3,3b,2010,J,J10,45,Lepisiota sp. 1,22
3,s3,3b,2010,J,J10,136,Pachycondyla wroughtonii,19
3,s3,3b,2010,J,J10,85,Pheidole un01,47
3,s3,3b,2010,J,J10,135,Streblognathus peetersi,13
3,s3,3b,2010,J,J10,103,Tetramorium fridgidum,4
3,s3,3c,2010,J,J10,26,Camponotus sp. 1,7
3,s3,3c,2010,J,J10,45,Lepisiota sp. 1,44
3,s3,3c,2010,J,J10,56,Leptogenys intermedia,19
3,s3,3c,2010,J,J10,61,Monomorium musicum,8
3,s3,3c,2010,J,J10,76,Pachycondyla pumicosa,4
3,s3,3c,2010,J,J10,83,Pheidole sp. 4,1
3,s3,3c,2010,J,J10,94,Solenopsis sp. 2,5
3,s3,3c,2010,J,J10,135,Streblognathus peetersi,6
3,s3,3c,2010,J,J10,124,Tetramorium sp. 8,47
3,s3,3d,2010,J,J10,31,Camponotus un10,2
3,s3,3d,2010,J,J10,45,Lepisiota sp. 1,43
3,s3,3d,2010,J,J10,61,Monomorium musicum,3
3,s3,3d,2010,J,J10,76,Pachycondyla pumicosa,3
3,s3,3d,2010,J,J10,85,Pheidole un01,22
3,s3,3d,2010,J,J10,94,Solenopsis sp. 2,12
3,s3,3d,2010,J,J10,135,Streblognathus peetersi,8
3,s3,3d,2010,J,J10,103,Tetramorium fridgidum,10
4,s4,4a,2010,J,J10,30,Camponotus un01,5
4,s4,4a,2010,J,J10,59,Messor sp. 1,11
4,s4,4a,2010,J,J10,61,Monomorium musicum,1
4,s4,4a,2010,J,J10,83,Pheidole sp. 4,39
4,s4,4a,2010,J,J10,94,Solenopsis sp. 2,40
4,s4,4a,2010,J,J10,135,Streblognathus peetersi,8
4,s4,4a,2010,J,J10,103,Tetramorium fridgidum,14
4,s4,4b,2010,J,J10,30,Camponotus un01,17
4,s4,4b,2010,J,J10,45,Lepisiota sp. 1,67
4,s4,4b,2010,J,J10,56,Leptogenys intermedia,9
4,s4,4b,2010,J,J10,59,Messor sp. 1,5
4,s4,4b,2010,J,J10,71,Monomorium un01,1
4,s4,4b,2010,J,J10,136,Pachycondyla wroughtonii,1
4,s4,4b,2010,J,J10,85,Pheidole un01,15
4,s4,4b,2010,J,J10,94,Solenopsis sp. 2,4
4,s4,4b,2010,J,J10,135,Streblognathus peetersi,3
4,s4,4b,2010,J,J10,111,Tetramorium sp. 10,1
4,s4,4c,2010,J,J10,30,Camponotus un01,17
4,s4,4c,2010,J,J10,45,Lepisiota sp. 1,24
4,s4,4c,2010,J,J10,56,Leptogenys intermedia,1
4,s4,4c,2010,J,J10,59,Messor sp. 1,12
4,s4,4c,2010,J,J10,70,Monomorium taedium,9
4,s4,4c,2010,J,J10,83,Pheidole sp. 4,45
4,s4,4c,2010,J,J10,86,Plagiolepis sp. 1,2
4,s4,4c,2010,J,J10,94,Solenopsis sp. 2,83
4,s4,4c,2010,J,J10,135,Streblognathus peetersi,4
4,s4,4c,2010,J,J10,111,Tetramorium sp. 10,4
4,s4,4d,2010,J,J10,30,Camponotus un01,8
4,s4,4d,2010,J,J10,35,Cerapachys sp. 3,2
4,s4,4d,2010,J,J10,45,Lepisiota sp. 1,6
4,s4,4d,2010,J,J10,56,Leptogenys intermedia,7
4,s4,4d,2010,J,J10,59,Messor sp. 1,1
4,s4,4d,2010,J,J10,70,Monomorium taedium,1
4,s4,4d,2010,J,J10,85,Pheidole un01,41
4,s4,4d,2010,J,J10,86,Plagiolepis sp. 1,3
4,s4,4d,2010,J,J10,94,Solenopsis sp. 2,12
4,s4,4d,2010,J,J10,135,Streblognathus peetersi,7
4,s4,4d,2010,J,J10,111,Tetramorium sp. 10,2
5,s5,5a,2010,J,J10,39,Crematogaster un02,1
5,s5,5a,2010,J,J10,44,Hypoponera sp. 1,1
5,s5,5a,2010,J,J10,54,Lepisiota un03,1
5,s5,5a,2010,J,J10,70,Monomorium taedium,7
5,s5,5a,2010,J,J10,137,Pachycondyla caffraria,1
5,s5,5a,2010,J,J10,83,Pheidole sp. 4,3
5,s5,5a,2010,J,J10,87,Plagiolepis un01,7
5,s5,5a,2010,J,J10,94,Solenopsis sp. 2,18
5,s5,5a,2010,J,J10,102,Tetramorium frenchi,32
5,s5,5b,2010,J,J10,30,Camponotus un01,2
5,s5,5b,2010,J,J10,33,Carebara sp. 1,7
5,s5,5b,2010,J,J10,39,Crematogaster un02,1
5,s5,5b,2010,J,J10,42,Dorylus un01,1
5,s5,5b,2010,J,J10,53,Lepisiota un01,1
5,s5,5b,2010,J,J10,70,Monomorium taedium,12
5,s5,5b,2010,J,J10,137,Pachycondyla caffraria,1
5,s5,5b,2010,J,J10,83,Pheidole sp. 4,4
5,s5,5b,2010,J,J10,87,Plagiolepis un01,3
5,s5,5b,2010,J,J10,92,Pyramica un01,1
5,s5,5b,2010,J,J10,94,Solenopsis sp. 2,54
5,s5,5b,2010,J,J10,100,Technomyrmex un01,1
5,s5,5b,2010,J,J10,101,Tetramorium bothae,14
5,s5,5c,2010,J,J10,30,Camponotus un01,4
5,s5,5c,2010,J,J10,33,Carebara sp. 1,6
5,s5,5c,2010,J,J10,37,Crematogaster natalensis,8
5,s5,5c,2010,J,J10,53,Lepisiota un01,3
5,s5,5c,2010,J,J10,56,Leptogenys intermedia,2
5,s5,5c,2010,J,J10,70,Monomorium taedium,33
5,s5,5c,2010,J,J10,136,Pachycondyla wroughtonii,2
5,s5,5c,2010,J,J10,85,Pheidole un01,19
5,s5,5v,2010,J,J10,88,Plagiolepis un02,1
5,s5,5c,2010,J,J10,94,Solenopsis sp. 2,5
5,s5,5c,2010,J,J10,92,Pyramica un01,1
5,s5,5c,2010,J,J10,100,Technomyrmex un01,2
5,s5,5c,2010,J,J10,117,Tetramorium sp. 30,3
5,s5,5d,2010,J,J10,45,Lepisiota sp. 1,1
5,s5,5d,2010,J,J10,125,Tetramorium un12,3
5,s5,5d,2010,J,J10,83,Pheidole sp. 4,1
5,s5,5d,2010,J,J10,94,Solenopsis sp. 2,14
5,s5,5d,2010,J,J10,103,Tetramorium fridgidum,3
6,s6,6a,2010,J,J10,140,Camponotus irredux,1
6,s6,6a,2010,J,J10,33,Carebara sp. 1,6
6,s6,6a,2010,J,J10,61,Monomorium musicum,9
6,s6,6a,2010,J,J10,85,Pheidole un01,4
6,s6,6a,2010,J,J10,94,Solenopsis sp. 2,3
6,s6,6a,2010,J,J10,101,Tetramorium bothae,9
6,s6,6b,2010,J,J10,30,Camponotus un01,2
6,s6,6b,2010,J,J10,33,Carebara sp. 1,22
6,s6,6b,2010,J,J10,36,Cerapachys un01,2
6,s6,6b,2010,J,J10,37,Crematogaster natalensis,184
6,s6,6b,2010,J,J10,58,Meranoplus peringueyi,15
6,s6,6b,2010,J,J10,70,Monomorium taedium,12
6,s6,6b,2010,J,J10,85,Pheidole un01,3
6,s6,6b,2010,J,J10,87,Plagiolepis un01,5
6,s6,6b,2010,J,J10,92,Pyramica un01,2
6,s6,6b,2010,J,J10,94,Solenopsis sp. 2,55
6,s6,6b,2010,J,J10,100,Technomyrmex un01,40
6,s6,6b,2010,J,J10,102,Tetramorium frenchi,7
6,s6,6c,2010,J,J10,30,Camponotus un01,3
6,s6,6c,2010,J,J10,33,Carebara sp. 1,4
6,s6,6c,2010,J,J10,37,Crematogaster natalensis,2
6,s6,6c,2010,J,J10,45,Lepisiota sp. 1,1
6,s6,6c,2010,J,J10,58,Meranoplus peringueyi,4
6,s6,6c,2010,J,J10,70,Monomorium taedium,5
6,s6,6c,2010,J,J10,83,Pheidole sp. 4,7
6,s6,6c,2010,J,J10,94,Solenopsis sp. 2,7
6,s6,6c,2010,J,J10,99,Technomyrmex sp. 2,1
6,s6,6c,2010,J,J10,119,Tetramorium sp. 40,1
6,s6,6d,2010,J,J10,33,Carebara sp. 1,4
6,s6,6d,2010,J,J10,40,Crematogaster un03,2
6,s6,6d,2010,J,J10,56,Leptogenys intermedia,6
6,s6,6d,2010,J,J10,58,Meranoplus peringueyi,3
6,s6,6d,2010,J,J10,136,Pachycondyla wroughtonii,5
6,s6,6d,2010,J,J10,85,Pheidole un01,12
6,s6,6d,2010,J,J10,87,Plagiolepis un01,2
6,s6,6d,2010,J,J10,94,Solenopsis sp. 2,20
6,s6,6d,2010,J,J10,99,Technomyrmex sp. 2,1
6,s6,6d,2010,J,J10,102,Tetramorium frenchi,3
7,s7,7a,2010,J,J10,138,Anoplolepis custodiens,78
7,s7,7a,2010,J,J10,140,Camponotus irredux,2
7,s7,7a,2010,J,J10,37,Crematogaster natalensis,5
7,s7,7a,2010,J,J10,137,Pachycondyla caffraria,3
7,s7,7a,2010,J,J10,78,Paratrechina sp. 1,9
7,s7,7a,2010,J,J10,85,Pheidole un01,19
7,s7,7a,2010,J,J10,86,Plagiolepis sp. 1,1
7,s7,7a,2010,J,J10,55,Lepisiota un05,1
7,s7,7a,2010,J,J10,70,Monomorium taedium,24
7,s7,7a,2010,J,J10,97,Strumigenys sp. 1,1
7,s7,7a,2010,J,J10,99,Technomyrmex sp. 2,4
7,s7,7a,2010,J,J10,101,Tetramorium bothae,37
7,s7,7b,2010,J,J10,138,Anoplolepis custodiens,85
7,s7,7b,2010,J,J10,140,Camponotus irredux,1
7,s7,7b,2010,J,J10,40,Crematogaster un03,34
7,s7,7b,2010,J,J10,45,Lepisiota sp. 1,3
7,s7,7b,2010,J,J10,70,Monomorium taedium,6
7,s7,7b,2010,J,J10,137,Pachycondyla caffraria,2
7,s7,7b,2010,J,J10,78,Paratrechina sp. 1,8
7,s7,7b,2010,J,J10,94,Solenopsis sp. 2,1
7,s7,7b,2010,J,J10,111,Tetramorium sp. 10,1
7,s7,7c,2010,J,J10,138,Anoplolepis custodiens,597
7,s7,7c,2010,J,J10,140,Camponotus irredux,1
7,s7,7c,2010,J,J10,37,Crematogaster natalensis,16
7,s7,7c,2010,J,J10,55,Lepisiota un05,1
7,s7,7c,2010,J,J10,56,Leptogenys intermedia,1
7,s7,7c,2010,J,J10,70,Monomorium taedium,28
7,s7,7c,2010,J,J10,137,Pachycondyla caffraria,2
7,s7,7c,2010,J,J10,78,Paratrechina sp. 1,7
7,s7,7c,2010,J,J10,85,Pheidole un01,1
7,s7,7c,2010,J,J10,86,Plagiolepis sp. 1,2
7,s7,7c,2010,J,J10,94,Solenopsis sp. 2,9
7,s7,7c,2010,J,J10,101,Tetramorium bothae,35
7,s7,7d,2010,J,J10,138,Anoplolepis custodiens,89
7,s7,7d,2010,J,J10,134,Camponotus havilandi,1
7,s7,7d,2010,J,J10,37,Crematogaster natalensis,1
7,s7,7d,2010,J,J10,53,Lepisiota un01,4
7,s7,7d,2010,J,J10,71,Monomorium un01,5
7,s7,7d,2010,J,J10,137,Pachycondyla caffraria,2
7,s7,7d,2010,J,J10,97,Strumigenys sp. 1,1
7,s7,7d,2010,J,J10,99,Technomyrmex sp. 2,1
7,s7,7d,2010,J,J10,109,Tetramorium sericeiventre,7
8,s8,8a,2010,J,J10,138,Anoplolepis custodiens,13
8,s8,8a,2010,J,J10,27,Camponotus sp. 3,1
8,s8,8a,2010,J,J10,35,Cerapachys sp. 3,1
8,s8,8a,2010,J,J10,65,Monomorium sp. 12,1
8,s8,8a,2010,J,J10,75,Pachycondyla peringueyi,2
8,s8,8a,2010,J,J10,78,Paratrechina sp. 1,5
8,s8,8a,2010,J,J10,85,Pheidole un01,36
8,s8,8a,2010,J,J10,87,Plagiolepis un01,2
8,s8,8a,2010,J,J10,101,Tetramorium bothae,2
8,s8,8b,2010,J,J10,134,Camponotus havilandi,1
8,s8,8b,2010,J,J10,33,Carebara sp. 1,3
8,s8,8b,2010,J,J10,70,Monomorium taedium,3
8,s8,8b,2010,J,J10,137,Pachycondyla caffraria,5
8,s8,8b,2010,J,J10,78,Paratrechina sp. 1,1
8,s8,8b,2010,J,J10,85,Pheidole un01,5
8,s8,8b,2010,J,J10,94,Solenopsis sp. 2,16
8,s8,8b,2010,J,J10,101,Tetramorium bothae,5
8,s8,8c,2010,J,J10,140,Camponotus irredux,1
8,s8,8c,2010,J,J10,33,Carebara sp. 1,2
8,s8,8c,2010,J,J10,40,Crematogaster un03,12
8,s8,8c,2010,J,J10,55,Lepisiota un05,2
8,s8,8c,2010,J,J10,58,Meranoplus peringueyi,2
8,s8,8c,2010,J,J10,70,Monomorium taedium,1
8,s8,8c,2010,J,J10,75,Pachycondyla peringueyi,3
8,s8,8c,2010,J,J10,78,Paratrechina sp. 1,24
8,s8,8c,2010,J,J10,82,Pheidole sp. 1,34
8,s8,8c,2010,J,J10,87,Plagiolepis un01,1
8,s8,8c,2010,J,J10,94,Solenopsis sp. 2,1
8,s8,8c,2010,J,J10,101,Tetramorium bothae,11
8,s8,8d,2010,J,J10,134,Camponotus havilandi,3
8,s8,8d,2010,J,J10,33,Carebara sp. 1,8
8,s8,8d,2010,J,J10,37,Crematogaster natalensis,5
8,s8,8d,2010,J,J10,55,Lepisiota un05,1
8,s8,8d,2010,J,J10,56,Leptogenys intermedia,1
8,s8,8d,2010,J,J10,58,Meranoplus peringueyi,7
8,s8,8d,2010,J,J10,70,Monomorium taedium,3
8,s8,8d,2010,J,J10,73,Myrmicaria sp. 1,1
8,s8,8d,2010,J,J10,76,Pachycondyla pumicosa,5
8,s8,8d,2010,J,J10,78,Paratrechina sp. 1,14
8,s8,8d,2010,J,J10,82,Pheidole sp. 1,33
8,s8,8d,2010,J,J10,87,Plagiolepis un01,1
8,s8,8d,2010,J,J10,143,Plectroctena mandibularis,1
8,s8,8d,2010,J,J10,94,Solenopsis sp. 2,10
8,s8,8d,2010,J,J10,101,Tetramorium bothae,17
1,s1,1a,2011,J,J11,26,Camponotus sp. 1,7
1,s1,1a,2011,J,J11,62,Monomorium sp. 1,31
1,s1,1a,2011,J,J11,125,Tetramorium un12,2
1,s1,1b,2011,J,J11,26,Camponotus sp. 1,4
1,s1,1b,2011,J,J11,62,Monomorium sp. 1,35
1,s1,1b,2011,J,J11,125,Tetramorium un12,7
1,s1,1c,2011,J,J11,26,Camponotus sp. 1,11
1,s1,1c,2011,J,J11,62,Monomorium sp. 1,93
1,s1,1c,2011,J,J11,125,Tetramorium un12,4
1,s1,1d,2011,J,J11,26,Camponotus sp. 1,3
1,s1,1d,2011,J,J11,62,Monomorium sp. 1,129
1,s1,1d,2011,J,J11,125,Tetramorium un12,9
2,s2,2a,2011,J,J11,30,Camponotus un01,4
2,s2,2a,2011,J,J11,38,Crematogaster sp. 6,1
2,s2,2a,2011,J,J11,55,Lepisiota un05,1
2,s2,2a,2011,J,J11,66,Monomorium sp. 3,33
2,s2,2a,2011,J,J11,75,Pachycondyla peringueyi,6
2,s2,2a,2011,J,J11,94,Solenopsis sp. 2,26
2,s2,2a,2011,J,J11,103,Tetramorium fridgidum,17
2,s2,2b,2011,J,J11,140,Camponotus irredux,11
2,s2,2b,2011,J,J11,38,Crematogaster sp. 6,4
2,s2,2b,2011,J,J11,55,Lepisiota un05,1
2,s2,2b,2011,J,J11,62,Monomorium sp. 1,11
2,s2,2b,2011,J,J11,73,Myrmicaria sp. 1,2
2,s2,2b,2011,J,J11,75,Pachycondyla peringueyi,12
2,s2,2b,2011,J,J11,94,Solenopsis sp. 2,7
2,s2,2b,2011,J,J11,103,Tetramorium fridgidum,12
2,s2,2c,2011,J,J11,26,Camponotus sp. 1,16
2,s2,2c,2011,J,J11,62,Monomorium sp. 1,12
2,s2,2d,2011,J,J11,26,Camponotus sp. 1,73
2,s2,2d,2011,J,J11,44,Hypoponera sp. 1,1
2,s2,2d,2011,J,J11,62,Monomorium sp. 1,7
2,s2,2d,2011,J,J11,103,Tetramorium fridgidum,8
3,s3,3a,2011,J,J11,31,Camponotus un10,4
3,s3,3a,2011,J,J11,45,Lepisiota sp. 1,17
3,s3,3a,2011,J,J11,56,Leptogenys intermedia,1
3,s3,3a,2011,J,J11,71,Monomorium un01,46
3,s3,3a,2011,J,J11,76,Pachycondyla pumicosa,4
3,s3,3a,2011,J,J11,83,Pheidole sp. 4,38
3,s3,3a,2011,J,J11,86,Plagiolepis sp. 1,1
3,s3,3a,2011,J,J11,94,Solenopsis sp. 2,11
3,s3,3a,2011,J,J11,135,Streblognathus peetersi,9
3,s3,3a,2011,J,J11,103,Tetramorium fridgidum,7
3,s3,3b,2011,J,J11,31,Camponotus un10,5
3,s3,3b,2011,J,J11,45,Lepisiota sp. 1,75
3,s3,3b,2011,J,J11,66,Monomorium sp. 3,7
3,s3,3b,2011,J,J11,136,Pachycondyla wroughtonii,8
3,s3,3b,2011,J,J11,83,Pheidole sp. 4,36
3,s3,3b,2011,J,J11,94,Solenopsis sp. 2,4
3,s3,3b,2011,J,J11,135,Streblognathus peetersi,9
3,s3,3b,2011,J,J11,103,Tetramorium fridgidum,15
3,s3,3c,2011,J,J11,30,Camponotus un01,13
3,s3,3c,2011,J,J11,45,Lepisiota sp. 1,39
3,s3,3c,2011,J,J11,56,Leptogenys intermedia,5
3,s3,3c,2011,J,J11,71,Monomorium un01,21
3,s3,3c,2011,J,J11,73,Myrmicaria sp. 1,24
3,s3,3c,2011,J,J11,76,Pachycondyla pumicosa,3
3,s3,3c,2011,J,J11,94,Solenopsis sp. 2,8
3,s3,3c,2011,J,J11,135,Streblognathus peetersi,5
3,s3,3c,2011,J,J11,102,Tetramorium frenchi,42
3,s3,3d,2011,J,J11,30,Camponotus un01,1
3,s3,3d,2011,J,J11,45,Lepisiota sp. 1,19
3,s3,3d,2011,J,J11,61,Monomorium musicum,7
3,s3,3d,2011,J,J11,76,Pachycondyla pumicosa,5
3,s3,3d,2011,J,J11,83,Pheidole sp. 4,14
3,s3,3d,2011,J,J11,94,Solenopsis sp. 2,6
3,s3,3d,2011,J,J11,135,Streblognathus peetersi,5
3,s3,3d,2011,J,J11,103,Tetramorium fridgidum,5
4,s4,4a,2011,J,J11,30,Camponotus un01,5
4,s4,4a,2011,J,J11,50,Lepisiota sp. 3,73
4,s4,4a,2011,J,J11,71,Monomorium un01,1
4,s4,4a,2011,J,J11,83,Pheidole sp. 4,19
4,s4,4a,2011,J,J11,87,Plagiolepis un01,3
4,s4,4a,2011,J,J11,94,Solenopsis sp. 2,29
4,s4,4a,2011,J,J11,135,Streblognathus peetersi,8
4,s4,4a,2011,J,J11,103,Tetramorium fridgidum,59
4,s4,4b,2011,J,J11,30,Camponotus un01,33
4,s4,4b,2011,J,J11,45,Lepisiota sp. 1,56
4,s4,4b,2011,J,J11,56,Leptogenys intermedia,3
4,s4,4b,2011,J,J11,59,Messor sp. 1,1
4,s4,4b,2011,J,J11,71,Monomorium un01,2
4,s4,4b,2011,J,J11,85,Pheidole un01,28
4,s4,4b,2011,J,J11,87,Plagiolepis un01,2
4,s4,4b,2011,J,J11,94,Solenopsis sp. 2,8
4,s4,4b,2011,J,J11,135,Streblognathus peetersi,4
4,s4,4b,2011,J,J11,101,Tetramorium bothae,7
4,s4,4c,2011,J,J11,30,Camponotus un01,7
4,s4,4c,2011,J,J11,45,Lepisiota sp. 1,26
4,s4,4c,2011,J,J11,59,Messor sp. 1,3
4,s4,4c,2011,J,J11,61,Monomorium musicum,5
4,s4,4c,2011,J,J11,83,Pheidole sp. 4,18
4,s4,4c,2011,J,J11,86,Plagiolepis sp. 1,1
4,s4,4c,2011,J,J11,143,Plectroctena mandibularis,1
4,s4,4c,2011,J,J11,94,Solenopsis sp. 2,21
4,s4,4c,2011,J,J11,135,Streblognathus peetersi,12
4,s4,4c,2011,J,J11,113,Tetramorium sp. 18,37
4,s4,4d,2011,J,J11,30,Camponotus un01,2
4,s4,4d,2011,J,J11,45,Lepisiota sp. 1,2
4,s4,4d,2011,J,J11,56,Leptogenys intermedia,2
4,s4,4d,2011,J,J11,59,Messor sp. 1,3
4,s4,4d,2011,J,J11,62,Monomorium sp. 1,6
4,s4,4d,2011,J,J11,85,Pheidole un01,44
4,s4,4d,2011,J,J11,94,Solenopsis sp. 2,16
4,s4,4d,2011,J,J11,135,Streblognathus peetersi,13
4,s4,4d,2011,J,J11,101,Tetramorium bothae,8
5,s5,5a,2011,J,J11,94,Solenopsis sp. 2,6
5,s5,5a,2011,J,J11,102,Tetramorium frenchi,4
5,s5,5b,2011,J,J11,33,Carebara sp. 1,1
5,s5,5b,2011,J,J11,53,Lepisiota un01,1
5,s5,5b,2011,J,J11,70,Monomorium taedium,1
5,s5,5b,2011,J,J11,137,Pachycondyla caffraria,1
5,s5,5b,2011,J,J11,85,Pheidole un01,17
5,s5,5b,2011,J,J11,87,Plagiolepis un01,3
5,s5,5b,2011,J,J11,94,Solenopsis sp. 2,14
5,s5,5b,2011,J,J11,101,Tetramorium bothae,4
5,s5,5c,2011,J,J11,30,Camponotus un01,1
5,s5,5c,2011,J,J11,33,Carebara sp. 1,3
5,s5,5c,2011,J,J11,39,Crematogaster un02,38
5,s5,5c,2011,J,J11,42,Dorylus un01,28
5,s5,5c,2011,J,J11,53,Lepisiota un01,19
5,s5,5c,2011,J,J11,59,Messor sp. 1,1
5,s5,5c,2011,J,J11,70,Monomorium taedium,25
5,s5,5c,2011,J,J11,136,Pachycondyla wroughtonii,18
5,s5,5c,2011,J,J11,85,Pheidole un01,6
5,s5,5c,2011,J,J11,87,Plagiolepis un01,10
5,s5,5c,2011,J,J11,92,Pyramica un01,7
5,s5,5c,2011,J,J11,94,Solenopsis sp. 2,3
5,s5,5c,2011,J,J11,101,Tetramorium bothae,20
5,s5,5d,2011,J,J11,30,Camponotus un01,1
5,s5,5d,2011,J,J11,39,Crematogaster un02,1
5,s5,5d,2011,J,J11,61,Monomorium musicum,1
5,s5,5d,2011,J,J11,94,Solenopsis sp. 2,7
5,s5,5d,2011,J,J11,101,Tetramorium bothae,4
6,s6,6a,2011,J,J11,140,Camponotus irredux,6
6,s6,6a,2011,J,J11,33,Carebara sp. 1,3
6,s6,6a,2011,J,J11,37,Crematogaster natalensis,11
6,s6,6a,2011,J,J11,54,Lepisiota un03,1
6,s6,6a,2011,J,J11,58,Meranoplus peringueyi,7
6,s6,6a,2011,J,J11,61,Monomorium musicum,37
6,s6,6a,2011,J,J11,85,Pheidole un01,2
6,s6,6a,2011,J,J11,94,Solenopsis sp. 2,17
6,s6,6a,2011,J,J11,100,Technomyrmex un01,2
6,s6,6a,2011,J,J11,103,Tetramorium fridgidum,8
6,s6,6b,2011,J,J11,141,Acropyga arnoldi,1
6,s6,6b,2011,J,J11,30,Camponotus un01,2
6,s6,6b,2011,J,J11,33,Carebara sp. 1,5
6,s6,6b,2011,J,J11,37,Crematogaster natalensis,10
6,s6,6b,2011,J,J11,54,Lepisiota un03,2
6,s6,6b,2011,J,J11,58,Meranoplus peringueyi,9
6,s6,6b,2011,J,J11,70,Monomorium taedium,16
6,s6,6b,2011,J,J11,85,Pheidole un01,2
6,s6,6b,2011,J,J11,87,Plagiolepis un01,5
6,s6,6b,2011,J,J11,94,Solenopsis sp. 2,20
6,s6,6b,2011,J,J11,100,Technomyrmex un01,18
6,s6,6b,2011,J,J11,103,Tetramorium fridgidum,35
6,s6,6c,2011,J,J11,30,Camponotus un01,8
6,s6,6c,2011,J,J11,33,Carebara sp. 1,9
6,s6,6c,2011,J,J11,36,Cerapachys un01,1
6,s6,6c,2011,J,J11,37,Crematogaster natalensis,4
6,s6,6c,2011,J,J11,54,Lepisiota un03,1
6,s6,6c,2011,J,J11,70,Monomorium taedium,4
6,s6,6c,2011,J,J11,136,Pachycondyla wroughtonii,3
6,s6,6c,2011,J,J11,85,Pheidole un01,2
6,s6,6c,2011,J,J11,94,Solenopsis sp. 2,9
